"","run","agent","RunAgentsurprise_lone_mean","RunAgentsurprise_lone_max","RunAgentsurprise_cond_mean","RunAgentsurprise_cond_max","RunAgentsurprise_cond2_mean","RunAgentsurprise_cond2_max","RunAgentblnkt_surprise_lone_mean","RunAgentblnkt_surprise_lone_max","RunAgentblnkt_surprise_cond_mean","RunAgentblnkt_surprise_cond_max","RunAgentblnkt_surprise_cond2_mean","RunAgentblnkt_surprise_cond2_max","RunAgentint_surprise_lone_mean","RunAgentint_surprise_lone_max","RunAgentint_surprise_cond_mean","RunAgentint_surprise_cond_max","RunAgentint_surprise_cond2_mean","RunAgentint_surprise_cond2_max"
"1",0,0,4.86491212121212,6.96224,5.38189303030303,7.65539,5.67574959280303,7.65539,4.86491212121212,6.96224,5.38189303030303,7.65539,5.67574959280303,7.65539,4.15888,4.15888,4.29467242424242,7.65539,4.42952060606061,7.65539
"2",0,1,5.53211878314394,8.34854,5.71927785037879,8.34854,5.89834458806818,8.34854,5.18680884469697,8.34854,5.44222597064394,8.34854,5.64548244791667,8.34854,5.11223994791667,8.34854,5.32634393939394,8.34854,5.50003263257576,8.34854
"3",0,2,5.64060208806818,8.34854,5.96915531723485,8.34854,6.15666779356061,8.34854,5.24550526041667,8.34854,5.58988521306818,8.34854,5.81361465909091,8.34854,5.07844971117424,8.34854,5.46131448390152,8.34854,5.66836801609849,8.34854
"4",0,3,6.03959825284091,8.34854,6.24825956439394,8.34854,6.42017150568182,8.34854,5.49158668560606,8.34854,5.85231946969697,8.34854,6.07431237689394,8.34854,5.25095588541667,6.96224,5.67718370265152,8.34854,5.89347260890152,8.34854
"5",0,4,5.70104489109849,8.34854,5.99559861742424,8.34854,6.18523736742424,8.34854,5.22512035984848,8.34854,5.62377903409091,8.34854,5.85206997159091,8.34854,4.82445933238636,7.24993,5.03225254261364,8.34854,5.22398580018939,8.34854
"6",0,5,5.70104489109849,8.34854,5.99559861742424,8.34854,6.18523736742424,8.34854,5.22512035984848,8.34854,5.62377903409091,8.34854,5.85206997159091,8.34854,4.82445933238636,7.24993,5.03225254261364,8.34854,5.22398580018939,8.34854
"7",0,6,6.06661898200758,8.34854,6.2536843655303,8.34854,6.42830870738636,8.34854,5.22512035984848,8.34854,5.62377903409091,8.34854,5.85206997159091,8.34854,5.4484631344697,8.34854,5.74909771780303,8.34854,5.96584449337121,8.34854
"8",0,7,5.72166112689394,8.34854,5.92919553977273,8.34854,6.11603832859848,8.34854,5.15433052556818,8.34854,5.54144396780303,8.34854,5.75863295454545,8.34854,5.40690973484848,8.34854,5.68095222064394,8.34854,5.92769314393939,8.34854
"9",0,8,5.67408102746212,8.34854,5.94375537405303,8.34854,6.12963519886364,8.34854,5.15190337594697,8.34854,5.53990987215909,8.34854,5.75951832386364,8.34854,5.3755325094697,8.34854,5.69410229166667,8.34854,5.89415440814394,8.34854
"10",0,9,5.70912410984849,8.34854,5.91765305871212,8.34854,6.10493300662879,8.34854,5.02133010890152,8.34854,5.36032413825758,8.34854,5.58215519412879,8.34854,5.09976144886364,8.34854,5.27453253787879,8.34854,5.44005882575758,8.34854
"11",0,10,5.73008975852273,8.34854,5.94040765625,8.34854,6.12874430397727,8.34854,5.03453350852273,8.34854,5.37811956439394,8.34854,5.60234324810606,8.34854,5.12003632575758,8.34854,5.29491329545455,8.34854,5.4626598342803,8.34854
"12",0,11,5.70912410984849,8.34854,5.91765305871212,8.34854,6.10493300662879,8.34854,5.02133010890152,8.34854,5.36032413825758,8.34854,5.58215519412879,8.34854,5.09976144886364,8.34854,5.27453253787879,8.34854,5.44005882575758,8.34854
"13",0,12,5.71418455018939,8.34854,5.91289840435606,8.34854,6.10054010890151,8.34854,5.02133010890152,8.34854,5.36032413825758,8.34854,5.58215519412879,8.34854,5.35216665246212,8.34854,5.62162410984848,8.34854,5.86369345170455,8.34854
"14",0,13,5.69604973958333,8.34854,5.91397368371212,8.34854,6.10493300662879,8.34854,4.99052503787879,8.34854,5.31635013257576,8.34854,5.52843911931818,8.34854,5.33606934185606,8.34854,5.64121934659091,8.34854,5.90635651041667,8.34854
"15",0,14,5.81068701704545,8.34854,6.01747292613636,8.34854,6.20616469223485,8.34854,5.0692492282197,8.34854,5.4014804592803,8.34854,5.61687659090909,8.34854,5.48493427083333,8.34854,5.75357605587121,8.34854,5.98046056818182,8.34854
"16",0,15,5.77690229640152,8.34854,5.977701875,8.34854,6.16576171875,8.34854,5.04224401041667,8.34854,5.36545379734848,8.34854,5.57694841382576,8.34854,5.29230054924242,8.34854,5.57667453598485,8.34854,5.79979947916667,8.34854
"17",0,16,5.71512362689394,8.34854,5.9226607717803,8.34854,6.10955066287879,8.34854,4.99467182765151,8.34854,5.32761470643939,8.34854,5.54721531723485,8.34854,5.17871179450758,8.34854,5.41382575284091,8.34854,5.59514978219697,8.34854
"18",0,17,5.78421810606061,8.34854,5.99559861742424,8.34854,6.18523736742424,8.34854,5.06465929924242,8.34854,5.39343783617424,8.34854,5.60823323863636,8.34854,5.09428507575758,8.34854,5.27039595643939,8.34854,5.43804486742424,8.34854
"19",0,18,5.78726487215909,8.34854,5.99889759943182,8.34854,6.1884537594697,8.34854,5.27117317708333,8.34854,5.63554707386364,8.34854,5.8508887594697,8.34854,5.12003632575758,8.34854,5.29491329545455,8.34854,5.4626598342803,8.34854
"20",0,19,5.76528637784091,8.34854,5.97451325757576,8.34854,6.16305581439394,8.34854,5.2350695217803,8.34854,5.59117105587121,8.34854,5.80639468276515,8.34854,5.10855043560606,8.34854,5.28111620738636,8.34854,5.44625421875,8.34854
"21",0,20,5.92193622632576,8.34854,6.13210507102273,8.34854,6.3201829592803,8.34854,5.28983496212121,8.34854,5.66039557765152,8.34854,5.95328905776515,8.34854,5.26158790246212,8.34854,5.43357261837121,8.34854,5.59802088541667,8.34854
"22",0,21,5.88775743844697,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.34456774147727,8.34854,5.72288553030303,8.34854,5.93773379734848,8.34854,5.22407586647727,8.34854,5.39202003314394,8.34854,5.55470234375,8.34854
"23",0,22,5.87377248106061,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.35036090435606,8.34854,5.71860086647727,8.34854,5.93316326704545,8.34854,5.20585020359848,8.34854,5.39202003314394,8.34854,5.55470234375,8.34854
"24",0,23,5.87377248106061,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.34848356060606,8.34854,5.71974486742424,8.34854,5.93473185606061,8.34854,5.20585020359848,8.34854,5.39202003314394,8.34854,5.55470234375,8.34854
"25",0,24,5.88775743844697,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.3468240530303,8.34854,5.71047921401515,8.34854,5.92428215909091,8.34854,5.21010581912879,8.34854,5.39202003314394,8.34854,5.55470234375,8.34854
"26",0,25,5.87377248106061,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.34832034090909,8.34854,5.71913373106061,8.34854,5.93412463068182,8.34854,5.20585020359848,8.34854,5.39202003314394,8.34854,5.55470234375,8.34854
"27",0,26,5.88206658143939,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.36900228219697,8.34854,5.74354816287879,8.34854,5.95990682291667,8.34854,5.06692102272727,8.34854,5.25619730113636,8.34854,5.42773562973485,8.34854
"28",0,27,5.88505678030303,8.34854,6.09851790719697,8.34854,6.28631232954545,8.34854,5.3697809469697,8.34854,5.74261169981061,8.34854,5.95912024621212,8.34854,5.19383310132576,8.34854,5.37194981060606,8.34854,5.53661808238636,8.34854
"29",0,28,6.09495425662879,8.34854,6.32364701704545,8.34854,6.52797272253788,8.34854,5.46619209280303,8.34854,5.89973326231061,8.34854,6.13471544034091,8.34854,5.51840150568182,8.34854,5.83602691287879,8.34854,6.11780804924242,8.34854
"30",0,29,6.23349956439394,8.34854,6.45483475852273,8.34854,6.65301294507576,8.34854,5.53462736742424,8.34854,6.03263078125,8.34854,6.28033073390151,8.34854,5.63938021780303,8.34854,5.97832827651515,8.34854,6.23621049715909,8.34854
"31",0,30,6.11333270359849,8.34854,6.32515434659091,8.34854,6.51533097064394,8.34854,5.42981927556818,8.34854,5.92905836174242,8.34854,6.16451768465909,8.34854,5.62675540246212,8.34854,5.94269689393939,8.34854,6.1910228125,8.34854
"32",0,31,6.20369686079545,8.34854,6.42252658143939,8.34854,6.61721230113636,8.34854,5.4926807717803,8.34854,6.01113171401515,8.34854,6.26619271306818,8.34854,5.66287561079545,8.34854,5.98967321022727,8.34854,6.25232958333333,8.34854
"33",0,32,6.12385211174242,8.34854,6.35226074810606,8.34854,6.56255431344697,8.34854,5.47646530776515,8.34854,5.9302503125,8.34854,6.17112124526515,8.34854,5.56880112215909,8.34854,5.88297189867424,8.34854,6.15751808238636,8.34854
"34",0,33,6.18191603693182,8.34854,6.40633090909091,8.34854,6.61372877840909,8.34854,5.47646530776515,8.34854,5.9302503125,8.34854,6.17112124526515,8.34854,5.71296960227273,8.34854,6.02814163825758,8.34854,6.29555478219697,8.34854
"35",0,34,6.11728819128788,8.34854,6.35226074810606,8.34854,6.56255431344697,8.34854,5.4757695407197,8.34854,5.93068092329545,8.34854,6.17157856534091,8.34854,5.53970487689394,8.34854,5.85591599431818,8.34854,6.14280319128788,8.34854
"36",0,35,6.12333193655303,8.34854,6.35226074810606,8.34854,6.56255431344697,8.34854,5.4757695407197,8.34854,5.93068092329545,8.34854,6.17157856534091,8.34854,5.5685111032197,8.34854,5.88270693181818,8.34854,6.15728615056818,8.34854
"37",0,36,6.26621855113636,8.34854,6.48407957859849,8.34854,6.67899750473485,8.34854,5.54891869318182,8.34854,6.05953050189394,8.34854,6.30788115056818,8.34854,5.66376741477273,8.34854,5.98489084753788,8.34854,6.24738814393939,8.34854
"38",0,37,6.17704427556818,8.34854,6.3957754592803,8.34854,6.59094289772727,8.34854,5.47223251893939,8.34854,5.98288274147727,8.34854,6.23875146306818,8.34854,5.77793274621212,8.34854,6.08769981534091,8.34854,6.34265367424242,8.34854
"39",0,38,6.21091717329545,8.34854,6.42252658143939,8.34854,6.61721230113636,8.34854,5.4926807717803,8.34854,6.01113171401515,8.34854,6.26619271306818,8.34854,5.60618190814394,8.34854,5.95841872159091,8.34854,6.2236562594697,8.34854
"40",0,39,6.20697882102273,8.34854,6.42252658143939,8.34854,6.61721230113636,8.34854,5.4926807717803,8.34854,6.01113171401515,8.34854,6.26619271306818,8.34854,5.84238679924242,8.34854,6.15501988162879,8.34854,6.38888158143939,8.34854
"41",0,40,6.26903609848485,8.34854,6.48407957859849,8.34854,6.67899750473485,8.34854,5.54891869318182,8.34854,6.05953050189394,8.34854,6.30788115056818,8.34854,5.65898044034091,8.34854,5.98369865056818,8.34854,6.24672254261364,8.34854
"42",0,41,6.07742990056818,8.34854,6.29912332386364,8.34854,6.50337182291667,8.34854,5.44257738162879,8.34854,5.87628764204545,8.34854,6.11043857954545,8.34854,5.55151622159091,8.34854,5.86185690340909,8.34854,6.12667824810606,8.34854
"43",0,42,5.99932248106061,8.34854,6.22997155776515,8.34854,6.43993298768939,8.34854,5.38000678977273,8.34854,5.7955746875,8.34854,6.03999309185606,8.34854,5.58296579545455,8.34854,5.88743023200758,8.34854,6.14673018939394,8.34854
"44",0,43,5.99467870738636,8.34854,6.19019761363636,8.34854,6.3751145217803,8.34854,5.26835228693182,8.34854,5.64311055397727,8.34854,5.86786260890151,8.34854,5.58352667613636,8.34854,5.91433083333333,8.34854,6.14572028882576,8.34854
"45",0,44,6.01329370738636,8.34854,6.21201889204545,8.34854,6.39754038352273,8.34854,5.28698181818182,8.34854,5.66921685606061,8.34854,5.90012041666667,8.34854,5.59288674242424,8.34854,5.91255383996212,8.34854,6.15217574337121,8.34854
"46",0,45,6.01796589015152,8.34854,6.21266316761364,8.34854,6.39569935132576,8.34854,5.24217044034091,8.34854,5.62363995738636,8.34854,5.85296032670455,8.34854,5.65242248106061,8.34854,5.97130033617424,8.34854,6.19241105587121,8.34854
"47",0,46,5.8384892092803,8.34854,6.02526134943182,8.34854,6.19916860795455,8.34854,5.14391947443182,8.34854,5.49445868371212,8.34854,5.71208628787879,8.34854,5.45326571496212,8.34854,5.73724783143939,8.34854,5.95844672348485,8.34854
"48",0,47,6.26485285037879,8.34854,6.44892687026515,8.34854,6.62050697916667,8.34854,5.30273596590909,8.34854,5.65945872632576,8.34854,5.87680772727273,8.34854,5.92750651041667,8.34854,6.21414803977273,8.34854,6.42607314393939,8.34854
"49",0,48,6.20231109375,8.34854,6.38742080492424,8.34854,6.558645,8.34854,5.2743637405303,8.34854,5.67381963068182,8.34854,5.89798658143939,8.34854,5.71963062026515,8.34854,6.04488372159091,8.34854,6.2805359280303,8.34854
"50",0,49,6.29833567708333,8.34854,6.50721846117424,8.34854,6.68981574810606,8.34854,5.41508426136364,8.34854,5.82912818181818,8.34854,6.06744354166667,8.34854,5.66080097537879,8.34854,6.08148004734849,8.34854,6.31858372159091,8.34854
"51",0,50,6.14099955492424,8.34854,6.32352728219697,8.34854,6.49529586647727,8.34854,5.21564150568182,8.34854,5.59992707859849,8.34854,5.82100728219697,8.34854,5.70808349431818,8.34854,6.01024463068182,8.34854,6.23072380208333,8.34854
"52",0,51,6.32455585227273,8.34854,6.52527324810606,8.34854,6.70217120265152,8.34854,5.35613669981061,8.34854,5.69789643939394,8.34854,5.91843171401515,8.34854,5.84948769412879,8.34854,6.15973961647727,8.34854,6.38797539772727,8.34854
"53",0,52,6.33037406723485,8.34854,6.53302865056818,8.34854,6.71057125473485,8.34854,5.3840434375,8.34854,5.73660041193182,8.34854,5.95173740530303,8.34854,5.78021919507576,8.34854,6.0516909280303,8.34854,6.27885454545455,8.34854
"54",0,53,6.44159684185606,8.34854,6.65461602746212,8.34854,6.84100897727273,8.34854,5.53301522727273,8.34854,5.90974651041667,8.34854,6.13032339015152,8.34854,5.87257000473485,8.34854,6.15474257575758,8.34854,6.39474520833333,8.34854
"55",0,54,6.30030884943182,8.34854,6.50212300662879,8.34854,6.67940099905303,8.34854,5.33774517992424,8.34854,5.68240619318182,8.34854,5.89444237215909,8.34854,5.80968874526515,8.34854,6.11529271306818,8.34854,6.33877739109848,8.34854
"56",0,55,6.39140887784091,8.34854,6.60336376420455,8.34854,6.78937768465909,8.34854,5.45642446969697,8.34854,5.82854379734848,8.34854,6.04955403409091,8.34854,5.89433807291667,8.34854,6.20719180397727,8.34854,6.44221465435606,8.34854
"57",0,56,6.30026973958333,8.34854,6.50131291193182,8.34854,6.67790505208333,8.34854,5.33996974431818,8.34854,5.68768995265151,8.34854,5.89797541666667,8.34854,5.79796598958333,8.34854,6.1001839157197,8.34854,6.32487492424242,8.34854
"58",0,57,6.39140887784091,8.34854,6.60336376420455,8.34854,6.78937768465909,8.34854,5.45642446969697,8.34854,5.82854379734848,8.34854,6.04955403409091,8.34854,5.89433807291667,8.34854,6.20719180397727,8.34854,6.44221465435606,8.34854
"59",0,58,6.44020444128788,8.34854,6.6576654782197,8.34854,6.84193397253788,8.34854,5.52759828125,8.34854,5.90059650568182,8.34854,6.13559147727273,8.34854,5.86897117897727,8.34854,6.21510506628788,8.34854,6.45761771780303,8.34854
